Udise_Code,ClassCode,Total_Seats,RTE_Seats,admitted,Dropout,Retaining
22091110908,C004,50,13,13,0,13
22040604303,C007,41,0,0,0,0
22241216403,C004,31,8,8,0,8
22090812614,C006,0,0,0,0,0
22061906032,C012,0,0,0,0,0
22090812702,C008,30,8,4,0,4
22050908406,C001,30,8,0,0,0
22251912702,C008,0,0,0,0,0
22240204223,C012,0,0,0,0,0
22030506011,C001,0,0,0,0,0
22220509102,C004,76,19,12,1,11
22271506307,C009,0,0,0,0,0
22041409304,C002,0,0,0,0,0
22070605709,C002,36,9,8,0,8
22241013013,C012,0,0,0,0,0
22140705002,C007,32,8,6,0,6
22110400121,C011,9,2,1,0,1
22020110501,C005,30,20,17,0,17
22090502306,C003,40,10,6,0,6
22100608107,C012,0,0,0,0,0
22070324713,C003,0,0,0,0,0
22191606404,C003,0,0,0,0,0
22070324913,C003,130,33,8,0,8
22041514489,C008,109,27,1,0,1
22122100103,C003,40,10,3,0,3
22090616451,C012,0,0,0,0,0
22112218103,C009,0,0,0,0,0
22012306909,C008,0,0,0,0,0
22070320904,C001,30,7,0,0,0
22061903305,C007,0,0,0,0,0
22060400703,C006,40,10,7,0,7
22072514521,C007,0,0,0,0,0
22271405906,C003,0,0,0,0,0
22230204406,C007,0,0,0,0,0
22191233104,C002,0,0,0,0,0
22271502903,C004,0,0,0,0,0
22070325101,C003,30,4,4,0,4
22050903003,C009,0,0,0,0,0
22090815003,C002,20,5,1,0,1
22020204310,C005,30,7,3,0,3
22152910409,C001,40,10,6,0,6
22120913904,C009,0,0,0,0,0
22242015308,C010,0,0,0,0,0
22012201509,C001,40,10,9,0,9
22220501006,C005,23,6,6,0,6
22020203606,C008,12,3,3,0,3
22110407422,C011,0,0,0,0,0
22061905808,C002,100,25,25,1,24
22061709703,C009,0,0,0,0,0
22110608827,C011,0,0,0,0,0
22110436901,C005,0,0,0,0,0
22061310606,C007,0,0,0,0,0
22031306207,C003,0,0,0,0,0
22220813406,C001,0,0,0,0,0
22241806906,C002,0,0,0,0,0
22153313503,C010,0,0,0,0,0
22100715104,C009,0,0,0,0,0
22061711205,C004,40,10,3,0,3
22091100138,C006,0,0,0,0,0
22110416011,C001,100,25,25,0,25
22271705008,C010,0,0,0,0,0
22241606035,C008,0,0,0,0,0
22091117003,C001,40,10,10,0,10
22122812005,C009,0,0,0,0,0
22110419829,C011,0,0,0,0,0
22133005602,C008,0,0,0,0,0
22260000083,C010,0,0,0,0,0
22050810005,C012,0,0,0,0,0
22191211902,C003,0,0,0,0,0
22041611403,C004,20,5,5,0,5
22110428115,C004,20,8,6,0,6
22110800305,C001,40,10,10,1,9
22132703802,C009,0,0,0,0,0
22100715209,C008,56,14,14,0,14
22130300954,C007,0,0,0,0,0
22112211603,C010,0,0,0,0,0
22152301103,C005,90,23,23,0,23
22122808504,C002,0,0,0,0,0
22260805006,C005,0,0,0,0,0
22091103609,C012,NULL,NULL,NULL,NULL,NULL
22071513914,C008,0,0,0,0,0
22140131102,C010,0,0,0,0,0
22100709405,C006,0,0,0,0,0
22062409007,C010,0,0,0,0,0
22122517907,C003,40,10,10,0,10
22231214609,C012,0,0,0,0,0
22231003508,C007,0,0,0,0,0
22081307709,C010,0,0,0,0,0
22230307816,C011,0,0,0,0,0
22230204225,C010,50,12,6,0,6
22100608203,C012,0,0,0,0,0
22071506003,C006,0,0,0,0,0
22122107620,C006,8,2,2,0,2
22110400107,C004,30,15,12,0,12
22241013008,C001,0,0,0,0,0
22090307517,C009,0,0,0,0,0
22040901406,C012,0,0,0,0,0
22041605304,C009,0,0,0,0,0
22031303009,C008,40,10,10,2,8
22142700105,C007,97,24,24,2,22
22080109503,C010,0,0,0,0,0
22110407346,C001,15,3,0,0,0
22110402109,C012,0,0,0,0,0
22110441501,C007,43,11,11,0,11
22090504724,C010,0,0,0,0,0
22110432907,C011,0,0,0,0,0
22110429132,C011,NULL,NULL,NULL,NULL,NULL
22241206315,C005,52,13,13,0,13
22100606602,C004,0,0,0,0,0
22062410902,C008,0,0,0,0,0
22051812225,C011,0,0,0,0,0
22031201602,C007,20,4,4,0,4
22061709904,C011,51,12,1,0,1
22271503406,C012,0,0,0,0,0
22260904205,C009,0,0,0,0,0
22020102205,C010,0,0,0,0,0
22060106607,C010,0,0,0,0,0
22061308610,C003,0,0,0,0,0
22151704308,C002,30,8,0,0,0
22220100232,C009,14,1,0,0,0
22091118225,C003,26,3,3,0,3
22070322707,C010,0,0,0,0,0
22122825310,C009,0,0,0,0,0
22060101103,C012,0,0,0,0,0
22112212903,C007,4,1,1,0,1
22240204261,C011,0,0,0,0,0
22261201603,C006,30,8,7,0,7
22041408322,C002,19,3,3,0,3
22220100210,C003,25,6,5,0,5
22100717820,C009,80,20,11,1,10
22070320819,C002,0,0,0,0,0
22080714105,C003,20,5,5,0,5
22091105415,C011,32,8,7,0,7
22012307204,C012,0,0,0,0,0
22020109802,C001,35,8,8,0,8
22060102407,C010,0,0,0,0,0
22110411207,C010,0,0,0,0,0
22172500913,C001,0,0,0,0,0
22061903606,C003,0,0,0,0,0
22061703704,C004,0,0,0,0,0
22142700805,C011,0,0,0,0,0
22070324409,C003,40,10,6,0,6
22100700322,C001,77,19,18,2,16
22061701458,C010,0,0,0,0,0
22110437507,C007,0,0,0,0,0
22051003099,C006,0,0,0,0,0
22060706504,C010,40,10,9,0,9
22172605014,C007,0,0,0,0,0
22061701454,C005,50,12,11,0,11
22020106004,C007,0,0,0,0,0
22133006709,C003,37,9,6,0,6
22101113308,C003,30,7,3,0,3
22241008305,C007,90,23,12,0,12
22110415613,C008,0,0,0,0,0
22241007519,C009,0,0,0,0,0
22171201338,C006,0,0,0,0,0
22271603411,C001,0,0,0,0,0
22110413802,C011,0,0,0,0,0
22110420506,C003,35,12,10,2,8
22110438201,C005,50,12,12,0,12
22140702909,C011,0,0,0,0,0
22110429309,C009,0,0,0,0,0
22030504407,C011,0,0,0,0,0
22271503107,C003,0,0,0,0,0
22252303804,C003,60,15,6,0,6
22081301507,C008,0,0,0,0,0
22110429805,C003,0,0,0,0,0
22110422524,C009,85,21,10,0,10
22070316504,C002,42,8,8,0,8
22241215503,C004,0,0,0,0,0
22101100117,C009,12,3,2,0,2
22110406217,C007,0,0,0,0,0
22122810305,C011,0,0,0,0,0
22061701474,C004,0,0,0,0,0
22050910104,C001,0,0,0,0,0
22110418540,C006,0,0,0,0,0
22110407335,C005,60,15,8,1,7
22090400903,C008,30,7,3,1,2
22071400114,C003,60,15,10,0,10
22110428708,C005,0,0,0,0,0
22110413104,C010,0,0,0,0,0
22040315912,C001,40,10,10,0,10
22252302909,C012,0,0,0,0,0
22110419810,C012,0,0,0,0,0
22100701307,C005,56,14,14,0,14
22100615003,C004,22,7,7,0,7
22110810605,C009,65,7,7,1,6
22131308909,C006,60,15,15,4,11
22070328703,C005,0,0,0,0,0
22041514461,C002,20,5,2,0,2
22040301508,C005,0,0,0,0,0
22060204513,C001,0,0,0,0,0
22020403505,C010,0,0,0,0,0
22090201729,C011,0,0,0,0,0
22081300112,C006,88,19,19,1,18
22192107302,C012,0,0,0,0,0
22100614403,C005,35,8,8,1,7
22041703406,C004,0,0,0,0,0
22071505104,C012,0,0,0,0,0
22271809620,C008,0,0,0,0,0
22110434701,C010,0,0,0,0,0
22091109605,C003,16,0,0,0,0
22090302807,C008,70,17,17,0,17
22100721506,C003,40,10,3,0,3
22070315905,C006,0,0,0,0,0
22260911104,C004,40,10,10,0,10
22100700405,C008,208,52,52,1,51
22140134103,C003,40,10,10,0,10
22100717811,C009,48,12,6,0,6
22110422409,C008,0,0,0,0,0
22240206305,C008,55,13,13,0,13
22122502502,C006,0,0,0,0,0
22172611209,C010,0,0,0,0,0
22130303303,C005,40,10,5,0,5
22251904347,C007,70,18,4,0,4
22080712103,C012,0,0,0,0,0
22050812909,C006,0,0,0,0,0
22271400804,C008,0,0,0,0,0
22100613006,C002,0,0,0,0,0
22140134123,C005,NULL,NULL,NULL,NULL,NULL
22110428512,C012,0,0,0,0,0
22070303207,C004,40,10,0,0,0
22051029501,C004,0,0,0,0,0
22130302923,C006,0,0,0,0,0
22241605703,C012,0,0,0,0,0
22100726207,C006,0,0,0,0,0
22110410714,C004,40,10,10,0,10
22271501607,C002,0,0,0,0,0
22191609105,C004,0,0,0,0,0
22220400111,C005,20,4,1,0,1
22041514453,C002,122,31,11,0,11
22140708903,C008,24,6,6,0,6
22020400105,C002,35,9,9,2,7
22041629732,C011,0,0,0,0,0
22110407016,C006,0,0,0,0,0
22100708605,C007,0,0,0,0,0
22100717817,C006,100,24,12,3,9
22112205603,C005,25,5,3,0,3
22110608816,C011,0,0,0,0,0
22191618004,C010,0,0,0,0,0
22271400502,C008,0,0,0,0,0
22271411513,C006,80,20,17,0,17
22271401720,C007,0,0,0,0,0
22090801509,C002,32,8,8,3,5
22110431101,C005,40,10,1,0,1
22252307003,C003,40,10,10,2,8
22070601907,C009,0,0,0,0,0
22140120803,C002,16,4,2,1,1
22041106308,C009,NULL,NULL,NULL,NULL,NULL
22191605702,C003,0,0,0,0,0
22090314703,C007,35,9,5,0,5
22071500322,C002,80,20,5,0,5
22142704903,C009,0,0,0,0,0
22120936901,C002,100,25,24,2,22
22090415011,C001,30,7,5,0,5
22091105415,C007,32,8,4,0,4
22062400128,C012,0,0,0,0,0
22191215707,C003,40,10,10,0,10
22041619103,C007,0,0,0,0,0
22100700720,C008,25,6,4,0,4
22122100208,C011,0,0,0,0,0
22070605604,C003,0,0,0,0,0
22110420309,C003,5,2,0,0,0
22132700702,C003,16,4,4,0,4
22050906402,C007,0,0,0,0,0
22110421315,C003,40,10,10,0,10
22271703607,C007,0,0,0,0,0
22241202304,C008,0,0,0,0,0
22241016304,C004,20,5,5,0,5
22090313703,C008,30,8,8,0,8
22133000914,C011,0,0,0,0,0
22133005809,C010,0,0,0,0,0
22110438303,C010,0,0,0,0,0
22110400815,C011,0,0,0,0,0
22110420810,C004,40,10,10,0,10
22051007401,C001,35,9,6,0,6
22060400255,C009,0,0,0,0,0
22100726608,C012,0,0,0,0,0
22110403107,C003,33,16,16,1,15
22071100130,C004,30,8,7,0,7
22060210605,C011,NULL,NULL,NULL,NULL,NULL
22122515503,C005,0,0,0,0,0
22261007903,C011,0,0,0,0,0
22081334503,C001,0,0,0,0,0
22070311203,C008,0,0,0,0,0
22271502107,C006,60,15,9,0,9
22071400610,C005,124,31,31,31,0
22152915003,C006,0,0,0,0,0
22260804737,C005,0,0,0,0,0
22060206208,C003,30,8,1,0,1
22100719911,C002,0,0,0,0,0
22220100101,C006,12,3,2,0,2
22110400121,C007,8,2,2,0,2
22020110850,C008,25,6,3,0,3
22071511704,C007,0,0,0,0,0
22100709003,C012,0,0,0,0,0
22143206807,C007,20,5,2,0,2
22101100710,C009,0,0,0,0,0
22112213505,C007,36,9,9,0,9
22100716034,C010,0,0,0,0,0
22060501409,C005,0,0,0,0,0
22012203102,C008,20,5,3,0,3
22241209501,C006,0,0,0,0,0
22050910821,C006,60,12,12,2,10
22041507304,C001,0,0,0,0,0
22110432001,C004,49,16,16,0,16
22080703377,C012,0,0,0,0,0
22271704406,C012,0,0,0,0,0
22060101719,C008,0,0,0,0,0
22110407358,C004,0,0,0,0,0
22072514521,C012,0,0,0,0,0
22070610711,C004,90,23,23,0,23
22220407823,C002,36,9,9,0,9
22110432302,C003,40,10,10,1,9
22231212606,C008,60,15,11,0,11
22062402204,C005,0,0,0,0,0
22112218603,C007,0,0,0,0,0
22050806809,C009,60,13,8,0,8
22110428620,C011,14,2,2,0,2
22071513104,C002,0,0,0,0,0
22220813419,C012,0,0,0,0,0
22121125215,C003,35,7,7,0,7
22140134117,C007,0,0,0,0,0
22110408706,C010,0,0,0,0,0
22172807510,C005,0,0,0,0,0
22061903605,C006,0,0,0,0,0
22140109702,C012,0,0,0,0,0
22090608404,C011,40,10,7,0,7
22231211012,C003,20,3,3,0,3
22060400510,C007,0,0,0,0,0
22220101804,C010,0,0,0,0,0
22131309529,C010,40,10,3,1,2
22110402131,C010,0,0,0,0,0
22120918727,C012,0,0,0,0,0
22261005904,C009,13,3,3,0,3
22183702511,C001,40,10,5,0,5
22231204002,C003,39,5,5,3,2
22141800412,C009,100,25,5,0,5
22070307317,C012,0,0,0,0,0
22051027327,C012,0,0,0,0,0
22012000131,C009,0,0,0,0,0
22061906403,C009,0,0,0,0,0
22060403105,C003,40,10,2,0,2
22110407326,C011,0,0,0,0,0
22110438603,C009,0,0,0,0,0
22110424906,C009,54,14,1,0,1
22041605009,C004,40,10,9,0,9
22012311703,C011,0,0,0,0,0
22070303203,C002,50,12,0,0,0
22110402132,C006,0,0,0,0,0
22071507303,C007,0,0,0,0,0
22061905808,C009,0,0,0,0,0
22112202004,C008,0,0,0,0,0
22060108106,C012,0,0,0,0,0
22133001504,C010,0,0,0,0,0
22071122820,C010,0,0,0,0,0
22241000703,C005,0,0,0,0,0
22071502505,C007,44,11,9,2,7
22122812005,C008,30,7,1,1,0
22031312402,C007,0,0,0,0,0
22050902903,C001,0,0,0,0,0
22100718303,C012,72,0,0,0,0
22231208305,C010,0,0,0,0,0
22090504705,C011,0,0,0,0,0
22260808204,C002,40,10,0,0,0
22072203505,C005,90,23,23,0,23
22241004804,C012,0,0,0,0,0
22100709303,C008,0,0,0,0,0
22100722620,C005,0,0,0,0,0
22090910604,C003,0,0,0,0,0
22090507004,C007,6,0,0,0,0
22100709012,C011,0,0,0,0,0
22101105302,C011,0,0,0,0,0
22230305705,C012,0,0,0,0,0
22061305109,C010,60,15,6,0,6
22061708903,C006,0,0,0,0,0
22153308655,C006,250,9,9,0,9
22041500105,C008,24,6,2,0,2
22241605614,C004,0,0,0,0,0
22101100328,C004,5,3,3,1,2
22061707403,C005,0,0,0,0,0
22061706303,C001,0,0,0,0,0
22012411803,C002,40,10,9,0,9
22071507509,C003,90,23,23,0,23
22252610213,C002,60,15,9,0,9
22072507407,C005,0,0,0,0,0
22191203904,C007,0,0,0,0,0
22110421204,C001,28,7,5,1,4
22071516303,C002,40,10,7,0,7
22191233104,C009,0,0,0,0,0
22072505602,C004,50,13,5,1,4
22133012403,C004,0,0,0,0,0
22101100304,C012,0,0,0,0,0
22061901811,C010,16,4,4,0,4
22220806703,C005,13,3,3,2,1
22122516801,C005,8,2,2,0,2
22110415611,C005,0,0,0,0,0
22061704606,C005,0,0,0,0,0
22070324710,C003,50,12,9,0,9
22061707310,C008,50,12,8,2,6
22090204003,C012,0,0,0,0,0
22100714317,C005,0,0,0,0,0
22050914910,C009,0,0,0,0,0
22071509207,C003,0,0,0,0,0
22192108206,C011,0,0,0,0,0
22240208103,C010,0,0,0,0,0
22070323802,C007,0,0,0,0,0
22120918730,C003,60,15,15,0,15
22112221202,C010,20,5,4,0,4
22110407335,C012,0,0,0,0,0
22110422509,C010,0,0,0,0,0
22271809610,C010,0,0,0,0,0
22112213103,C012,0,0,0,0,0
22110407348,C004,85,21,4,0,4
22090304803,C006,25,6,6,1,5
22140705002,C008,32,8,3,0,3
22191626401,C002,0,0,0,0,0
22192100204,C001,0,0,0,0,0
22241014806,C006,0,0,0,0,0
22051027462,C005,34,9,3,0,3
22220423102,C007,74,17,13,0,13
22020400501,C005,38,9,9,0,9
22271413807,C002,0,0,0,0,0
22031309624,C007,36,9,6,1,5
22110808903,C006,55,15,15,0,15
22012201508,C004,0,0,0,0,0
22110438503,C003,0,0,0,0,0
22071500209,C007,0,0,0,0,0
22241800702,C011,30,7,5,0,5
22041515018,C004,36,7,7,2,5
22041514006,C003,40,10,7,0,7
22133011305,C012,0,0,0,0,0
22110415804,C007,0,0,0,0,0
22172804706,C004,40,12,4,0,4
22110609903,C006,0,0,0,0,0
22261100606,C005,0,0,0,0,0
22220801105,C012,0,0,0,0,0
22122504749,C007,0,0,0,0,0
22090512804,C005,48,12,2,0,2
22070328726,C009,0,0,0,0,0
22132705413,C007,0,0,0,0,0
22061701436,C010,0,0,0,0,0
22061707407,C010,42,10,10,3,7
22061903306,C006,32,8,8,0,8
22112204303,C012,0,0,0,0,0
22260804712,C002,0,0,0,0,0
22110809503,C001,0,0,0,0,0
22041600805,C001,0,0,0,0,0
22100709108,C007,0,0,0,0,0
22060506211,C002,40,10,8,0,8
22172605008,C003,30,8,3,0,3
22100608105,C011,35,9,9,1,8
22060500808,C004,80,20,7,0,7
22110407709,C007,0,0,0,0,0
22101114902,C007,0,0,0,0,0
22070323402,C004,30,7,2,0,2
22061305909,C006,0,0,0,0,0
22041509703,C009,14,2,2,0,2
22100714507,C001,40,10,10,1,9
22031305624,C001,40,10,8,0,8
22071100129,C006,60,15,13,0,13
22061707211,C011,0,0,0,0,0
22071501503,C005,40,8,4,0,4
22061701443,C008,0,0,0,0,0
22051812104,C004,0,0,0,0,0
22271404806,C012,0,0,0,0,0
22070307325,C003,40,10,6,1,5
22071511201,C010,0,0,0,0,0
22271401705,C003,0,0,0,0,0
22122808504,C003,40,10,10,0,10
22220800903,C009,44,11,7,2,5
22143216005,C004,35,8,4,0,4
22090600107,C003,30,7,4,0,4
22060504211,C011,108,27,27,13,14
22162204911,C006,20,5,3,0,3
22240204250,C003,30,7,7,0,7
22122102431,C006,0,0,0,0,0
22051027331,C006,0,0,0,0,0
22122120804,C005,32,8,1,0,1
22091103609,C005,NULL,NULL,NULL,NULL,NULL
22203100714,C004,0,0,0,0,0
22041603405,C003,20,2,2,0,2
22060208805,C012,0,0,0,0,0
22110414107,C009,0,0,0,0,0
22110800305,C002,40,8,8,0,8
22050900913,C009,0,0,0,0,0
22030107513,C006,40,10,9,0,9
22230307816,C010,0,0,0,0,0
22050914911,C003,40,9,9,0,9
22061300121,C002,50,14,6,1,5
22061304004,C002,40,10,8,4,4
22171201305,C009,60,15,9,0,9
22110429116,C006,8,2,2,0,2
22012300606,C009,52,14,14,1,13
22252606208,C012,0,0,0,0,0
22100718919,C010,0,0,0,0,0
22070325201,C008,0,0,0,0,0
22012006102,C007,0,0,0,0,0
22142700105,C008,56,14,14,0,14
22071506003,C007,0,0,0,0,0
22130300954,C008,0,0,0,0,0
22261113903,C001,0,0,0,0,0
22240204259,C008,0,0,0,0,0
22112215808,C009,0,0,0,0,0
22251904324,C007,0,0,0,0,0
22130316302,C005,73,17,17,1,16
22271702707,C004,44,11,11,0,11
22110408008,C012,0,0,0,0,0
22133005602,C001,0,0,0,0,0
22041602205,C003,24,6,1,0,1
22191625201,C006,0,0,0,0,0
22012300312,C003,0,0,0,0,0
22030800217,C011,40,7,0,0,0
22231003508,C008,36,9,6,3,3
22101114208,C003,0,0,0,0,0
22100608104,C005,70,22,16,1,15
22140702910,C004,32,8,1,0,1
22121111106,C011,0,0,0,0,0
22070322320,C004,20,5,1,0,1
22100710516,C008,0,0,0,0,0
22041107005,C012,0,0,0,0,0
22020506102,C010,0,0,0,0,0
22112220911,C005,93,6,6,0,6
22271401008,C005,44,11,11,1,10
22061310605,C003,60,15,15,0,15
22152301103,C012,0,0,0,0,0
22072514503,C003,45,11,10,2,8
22100712304,C010,0,0,0,0,0
22031305008,C011,0,0,0,0,0
22220813420,C001,30,8,2,0,2
22061902610,C008,0,0,0,0,0
22112218306,C003,NULL,NULL,NULL,NULL,NULL
22050900908,C006,60,3,3,0,3
22061707705,C008,0,0,0,0,0
22100700814,C002,27,6,1,0,1
22070324712,C007,100,24,15,0,15
22060104806,C007,0,0,0,0,0
22041100812,C011,0,0,0,0,0
22041515017,C012,0,0,0,0,0
22040205303,C002,62,15,15,0,15
22060501707,C001,0,0,0,0,0
22172500913,C002,50,13,11,0,11
22110437603,C011,0,0,0,0,0
22192109003,C007,92,23,0,0,0
22191601203,C003,0,0,0,0,0
22100716303,C007,23,4,3,1,2
22041408322,C003,0,0,0,0,0
22242002909,C002,0,0,0,0,0
22031201602,C008,15,3,3,1,2
22100726609,C010,180,45,7,0,7
22110424403,C010,37,3,3,0,3
22060401702,C004,40,10,0,0,0
22061304506,C004,0,0,0,0,0
22012011007,C006,0,0,0,0,0
22122810305,C010,0,0,0,0,0
22250506214,C008,9,4,4,1,3
22153002901,C005,30,6,1,0,1
22060107805,C010,0,0,0,0,0
22091002406,C010,24,6,3,0,3
22071122802,C005,40,10,8,0,8
22070300404,C009,0,0,0,0,0
22062410604,C002,24,4,4,0,4
22261007902,C005,60,15,10,3,7
22241206411,C004,0,0,0,0,0
22100709103,C009,20,5,4,0,4
22110437507,C008,43,2,2,1,1
22041403603,C002,28,7,3,0,3
22110424918,C009,28,7,3,0,3
22060209705,C009,60,15,13,0,13
22242014205,C008,35,9,7,0,7
22020600132,C010,NULL,NULL,NULL,NULL,NULL
22030704956,C012,0,0,0,0,0
22100702210,C002,0,0,0,0,0
22070309814,C005,0,0,0,0,0
22072507904,C009,0,0,0,0,0
22100716804,C005,92,23,23,0,23
22060506305,C012,0,0,0,0,0
22191613502,C004,30,7,7,0,7
22091118225,C004,19,2,2,0,2
22110407316,C001,0,0,0,0,0
22061708108,C007,0,0,0,0,0
22100717501,C005,68,17,17,0,17
22080124101,C007,0,0,0,0,0
22230304809,C003,30,7,4,0,4
22100703714,C008,0,0,0,0,0
22100717831,C010,0,0,0,0,0
22142705705,C007,21,5,2,0,2
22271412404,C002,0,0,0,0,0
22191218311,C007,0,0,0,0,0
22030805303,C007,30,8,2,0,2
22041101405,C009,0,0,0,0,0
22240200402,C001,0,0,0,0,0
22041611203,C009,0,0,0,0,0
22061708811,C008,0,0,0,0,0
22012011405,C007,0,0,0,0,0
22061708809,C008,0,0,0,0,0
22090504717,C010,80,20,10,0,10
22261000302,C011,60,15,9,3,6
22062405308,C006,0,0,0,0,0
22061703950,C003,40,10,7,0,7
22091105434,C003,30,8,4,0,4
22080706302,C004,22,10,10,0,10
22240204230,C009,0,0,0,0,0
22090400903,C001,0,0,0,0,0
22141803515,C011,0,0,0,0,0
22241605608,C003,20,3,2,1,1
22091118216,C009,0,0,0,0,0
22122808102,C009,26,7,5,0,5
22060209711,C011,0,0,0,0,0
22142112103,C009,32,8,8,4,4
22012405705,C010,0,0,0,0,0
22080114903,C008,0,0,0,0,0
22041703304,C011,12,5,3,0,3
22242002913,C012,40,10,2,2,0
22041505505,C001,30,8,7,0,7
22110418703,C007,0,0,0,0,0
22061710506,C002,0,0,0,0,0
22051017804,C006,80,20,12,0,12
22070308709,C007,0,0,0,0,0
22061308607,C008,28,7,1,0,1
22152301204,C011,0,0,0,0,0
22061700107,C002,24,6,6,0,6
22120906711,C008,40,10,6,0,6
22041508805,C007,0,0,0,0,0
22252303804,C005,60,15,13,1,12
22140104306,C001,40,10,10,0,10
22090302815,C009,30,7,5,0,5
22090505303,C003,15,2,2,0,2
22152909907,C004,0,0,0,0,0
22091110912,C001,20,5,5,0,5
22260908708,C010,0,0,0,0,0
22070320901,C003,0,0,0,0,0
22231213003,C001,40,10,0,0,0
22261006605,C001,0,0,0,0,0
22112220915,C010,0,0,0,0,0
22040307303,C004,0,0,0,0,0
22060408206,C002,40,10,0,0,0
22020600111,C003,0,0,0,0,0
22091110908,C006,38,9,8,0,8
22061300501,C010,40,10,6,1,5
22100715207,C005,0,0,0,0,0
22220100233,C004,0,0,0,0,0
22191213903,C008,0,0,0,0,0
22012005107,C004,0,0,0,0,0
22110617701,C003,0,0,0,0,0
22241807508,C010,0,0,0,0,0
22070305806,C006,0,0,0,0,0
22041400212,C006,50,6,6,0,6
22110440901,C005,45,11,9,0,9
22061902005,C010,40,10,7,0,7
22230213704,C011,0,0,0,0,0
22020106514,C009,0,0,0,0,0
22131334401,C003,40,10,10,0,10
22101113507,C007,0,0,0,0,0
22120900807,C010,0,0,0,0,0
22012015306,C009,30,8,1,0,1
22070328724,C004,0,0,0,0,0
22101117802,C004,70,7,7,0,7
22090302403,C007,0,0,0,0,0
22110407341,C007,0,0,0,0,0
22041617902,C004,24,6,6,0,6
22070305809,C010,0,0,0,0,0
22051819416,C004,45,12,14,0,12
22061706103,C007,0,0,0,0,0
22060700116,C010,41,10,3,2,1
22072516628,C009,0,0,0,0,0
22041103205,C011,0,0,0,0,0
22240000109,C003,NULL,NULL,NULL,NULL,NULL
22031004511,C011,0,0,0,0,0
22070323107,C012,0,0,0,0,0
22071400115,C009,0,0,0,0,0
22060508107,C010,0,0,0,0,0
22220407815,C005,0,0,0,0,0
22091105431,C008,30,7,5,0,5
22230204216,C008,60,15,10,0,10
22110438201,C012,0,0,0,0,0
22072206101,C008,60,15,10,0,10
22220503006,C001,15,4,0,0,0
22220519403,C009,0,0,0,0,0
22061903309,C010,0,0,0,0,0
22131310609,C008,0,0,0,0,0
22231214611,C010,30,8,1,0,1
22090815106,C005,0,0,0,0,0
22070308904,C010,0,0,0,0,0
22153301704,C011,49,2,2,0,2
22070605831,C008,0,0,0,0,0
22030500503,C007,0,0,0,0,0
22031310904,C001,0,0,0,0,0
22133004203,C008,0,0,0,0,0
22100718008,C003,NULL,NULL,NULL,NULL,NULL
22192108206,C004,32,8,8,0,8
22271701512,C003,0,0,0,0,0
22070328717,C001,30,7,7,0,7
22012000145,C002,0,0,0,0,0
22081204704,C005,14,3,0,0,0
22240213601,C001,30,7,7,0,7
22061701805,C011,0,0,0,0,0
22101100425,C006,0,0,0,0,0
22060102805,C005,0,0,0,0,0
22220411104,C005,25,6,6,4,2
22070322705,C004,120,30,24,0,24
22040213110,C010,20,5,5,1,4
22041619904,C009,80,20,8,0,8
22060404309,C005,16,4,1,0,1
22110403121,C001,25,6,6,0,6
22100604906,C012,0,0,0,0,0
22260905503,C009,0,0,0,0,0
22012300308,C007,40,10,9,0,9
22191213504,C011,0,0,0,0,0
22020700109,C007,0,0,0,0,0
22230204234,C010,0,0,0,0,0
22191211906,C010,NULL,NULL,NULL,NULL,NULL
22060103905,C012,0,0,0,0,0
22090611303,C002,20,5,1,0,1
22100709004,C001,0,0,0,0,0
22100726234,C006,0,0,0,0,0
22191229101,C009,40,10,5,1,4
22012008809,C004,45,12,5,2,3
22220110413,C010,0,0,0,0,0
22041502805,C007,0,0,0,0,0
22110418008,C006,0,0,0,0,0
22060100339,C012,0,0,0,0,0
22133006203,C010,0,0,0,0,0
22090201728,C002,30,7,6,1,5
22230202003,C009,0,0,0,0,0
22241001104,C003,12,3,3,0,3
22070321508,C012,0,0,0,0,0
22220409320,C007,0,0,0,0,0
22070313108,C003,0,0,0,0,0
22120900603,C005,63,16,12,0,12
22062403104,C012,0,0,0,0,0
22110406134,C012,0,0,0,0,0
22071509014,C009,80,20,2,0,2
22090414504,C002,32,8,4,0,4
22231203903,C007,0,0,0,0,0
22143211205,C002,0,0,0,0,0
22060408223,C011,0,0,0,0,0
22020508414,C009,0,0,0,0,0
22071116004,C006,NULL,NULL,NULL,NULL,NULL
22041410002,C004,16,4,1,1,0
22070603504,C001,0,0,0,0,0
22153302409,C003,0,0,0,0,0
22110407355,C006,0,0,0,0,0
22270000091,C011,0,0,0,0,0
22130302904,C005,20,5,4,0,4
22112206504,C004,16,4,3,0,3
22241208503,C012,0,0,0,0,0
22110406141,C011,NULL,NULL,NULL,NULL,NULL
22072516629,C001,0,0,0,0,0
22070308701,C001,0,0,0,0,0
22142703405,C010,0,0,0,0,0
22072516605,C006,60,15,2,0,2
22241611805,C005,13,6,6,2,4
22120914402,C004,5,1,1,0,1
22012301505,C008,0,0,0,0,0
22110412117,C006,0,0,0,0,0
22122810003,C003,0,0,0,0,0
22252309906,C004,48,12,7,1,6
22051802813,C005,60,15,8,1,7
22110434404,C002,76,19,4,0,4
22110407333,C002,7,1,0,0,0
22130300917,C005,40,8,8,0,8
22100720502,C001,30,7,7,0,7
22191223302,C007,50,12,11,0,11
22040909503,C010,0,0,0,0,0
22070324407,C004,25,7,0,0,0
22061706203,C002,0,0,0,0,0
22143210405,C008,0,0,0,0,0
